"SIGLA_UF","CO_MUNICIPIO_IBGE","BAIRRO","RENDA_MEDIA","POP"
"RO",1100015,"Redondo",831.889503231018,2476
"RO",1100015,"Princesa Isabel",579.455842036554,3064
"RO",1100015,"Tucanos",920.24,414
"RO",1100015,"Santa Felicidade",948.732471014493,2760
"RO",1100015,"Cidade Alta",945.11,1170
"RO",1100015,"Liberdade",1257.39802816901,1065
"RO",1100015,"Centro",1136.14774575399,1943
"RO",1100015,"ALTA FLORESTA D'OESTE (demais setores)",664.381013144952,11183
"RO",1100023,"ARIQUEMES (todos os setores)",1060.36946298628,89737
"RO",1100031,"CABIXI (todos os setores)",769.230385469543,6304
"RO",1100049,"Princesa Isabel",1503.46091743119,3815
"RO",1100049,"Centro",2367.79873709775,3294
"RO",1100049,"Liberdade",1177.01010093727,2774
"RO",1100049,"Novo Horizonte",1526.29970421649,3178
"RO",1100049,"Novo Cacoal",1218.26471115303,4241
"RO",1100049,"Industrial",1082.17,1157
"RO",1100049,"Parque Industrial Governador Jerônimo Santana",2123.33,15
"RO",1100049,"Sociedade Bela Vista",577.7,1315
"RO",1100049,"CACOAL (demais setores)",781.223785251524,20992
"RO",1100049,"Jardim Vista Alegre",736.842949465501,6174
"RO",1100049,"Cristal do Arco-Íris",950.695448275862,1450
"RO",1100049,"Residencial Parque Brizon",1035.94410050676,2368
"RO",1100049,"Jardim Clodoaldo",1305.24882696391,5652
"RO",1100049,"Vilage do Sol",847.970760341651,5971
"RO",1100049,"Floresta",1048.19906369916,2606
"RO",1100049,"INCRA",2213.27,931
"RO",1100049,"Conjunto Habitacional Nova Esperança",1243.88775022143,2258
"RO",1100049,"Conjunto Haley",794.11,2575
"RO",1100049,"Jardim Bandeirantes",801.24,701
"RO",1100049,"Saúde",957.73,833
"RO",1100049,"Teixeirão",787.17904109589,4599
"RO",1100049,"Santo Antônio",844.684453723034,1437
"RO",1100056,"CEREJEIRAS (todos os setores)",885.408234391597,16946
"RO",1100064,"COLORADO DO OESTE (demais setores)",726.681926571482,5393
"RO",1100064,"Minas Gerais",825.118263027295,1612
"RO",1100064,"Centro",1362.24254767902,2779
"RO",1100064,"Jorge Teixeira",836.267730673317,802
"RO",1100064,"Jo Sato",771.661542111507,843
"RO",1100064,"Santa Luzia",932.405822436339,1453
"RO",1100064,"Odilon Noia",568.248285714286,490
"RO",1100064,"São José",1111.16438331854,1127
"RO",1100064,"MATO GROSSO",662.197328671329,1430
"RO",1100064,"Cruzeiro",874.917069958848,2430
"RO",1100064,"INDUSTRIAL",1243.72,170
"RO",1100072,"CORUMBIARA (todos os setores)",733.673824756606,8628
"RO",1100080,"COSTA MARQUES (todos os setores)",773.785528810547,13502
"RO",1100098,"MORADA DO SOL",1008.44382410423,1535
"RO",1100098,"CAIXA D'ÁGUA",876.388092077976,2411
"RO",1100098,"CENTRO",1586.62303113553,2184
"RO",1100098,"LIBERDADE",878.445810377963,1561
"RO",1100098,"JORGE TEIXEIRA DE OLIVEIRA",700.424328205128,1950
"RO",1100098,"VISTA ALEGRE",1053.82536410256,2925
"RO",1100098,"ESPIGÃO D'OESTE (demais setores)",754.988149016325,11945
"RO",1100098,"SÃO JOSÉ",811.953959877889,2293
"RO",1100098,"NOVO HORIZONTE",876.217160647572,803
"RO",1100098,"CIDADE ALTA",651.33,951
"RO",1100106,"Dez de Abril",1017.54517115472,2191
"RO",1100106,"Serraria",1284.08813912273,2257
"RO",1100106,"Santo Antônio",856.81,1107
"RO",1100106,"Caetano",1527.4297645126,1826
"RO",1100106,"São José",1143.90610757663,1729
"RO",1100106,"Próspero",730.656860830136,2867
"RO",1100106,"Fátima",804.063793103448,2465
"RO",1100106,"Liberdade",1020.37509236948,2490
"RO",1100106,"Santa Luzia",919.003550669699,3957
"RO",1100106,"Triângulo",715.15,1053
"RO",1100106,"Centro",1763.89036535062,1697
"RO",1100106,"Tamandaré",1268.23789234956,3307
"RO",1100106,"Jardim das Esmeraldas",605.911511596908,3751
"RO",1100106,"Cristo Rey",1076.51,894
"RO",1100106,"Nossa Senhora Aparecida",941.654472361809,1990
"RO",1100106,"GUAJARÁ-MIRIM (demais setores)",539.809592563904,6455
"RO",1100114,"JARU (todos os setores)",911.951797600881,51769
"RO",1100122,"Centro",1861.97135710484,1879
"RO",1100122,"Dois de Abril",1479.28055961071,2466
"RO",1100122,"Parque São Pedro",862.355180576631,3295
"RO",1100122,"Duque de Caxias",747.33,908
"RO",1100122,"Casa Preta",1698.03073255525,4027
"RO",1100122,"Jardim das Seringueiras",700.739459053343,1331
"RO",1100122,"Jardim dos Migrantes",1409.64561589404,6040
"RO",1100122,"Jotão",1238.06594202899,1035
"RO",1100122,"Santiago",921.269338842975,2662
"RO",1100122,"São Bernardo",870.700280442804,1355
"RO",1100122,"Primavera",759.339569107605,4247
"RO",1100122,"Coronel Jorge T. de Oliveira",840.546070873485,3217
"RO",1100122,"Nova Brasília",1383.11863741812,14656
"RO",1100122,"Urupá",2426.01584183143,4805
"RO",1100122,"Jardim Presidencial",1050.68893436578,5424
"RO",1100122,"União",1113.1,407
"RO",1100122,"Cafezinho",1237.03306994819,2316
"RO",1100122,"Conj. Mário Andreazza",1420.86078208955,1675
"RO",1100122,"Nossa Senhora de Fátima",909.719371775417,3295
"RO",1100122,"Riachuelo",1042.38965629354,2153
"RO",1100122,"Dom Bosco",1518.8612503937,3175
"RO",1100122,"JK",727.731666666667,5340
"RO",1100122,"Alto Alegre",806.71,614
"RO",1100122,"São Pedro",1021.9067112998,3062
"RO",1100122,"JI-PARANÁ (demais setores)",773.65281170071,27759
"RO",1100122,"Valparaíso",781.781231422505,5181
"RO",1100122,"São Francisco",755.908537218696,3466
"RO",1100122,"Jardim Flórida",1071.61,44
"RO",1100130,"MACHADINHO D'OESTE (todos os setores)",751.965624818601,31009
"RO",1100148,"NOVA BRASILÂNDIA D'OESTE (todos os setores)",697.170431442381,19655
"RO",1100155,"União",1375.51848522167,1624
"RO",1100155,"Bela Floresta",1757.066,1110
"RO",1100155,"Jardim Bandeirante",1089.31362068966,1624
"RO",1100155,"Nova Ouro Preto",1085.48394166444,3737
"RO",1100155,"Da Liberdade",1166.4969291598,3035
"RO",1100155,"Jardim Tropical",1882.61508840864,1018
"RO",1100155,"Do Incra",1519.91,727
"RO",1100155,"Jardim Aeroporto",764.207769154229,5025
"RO",1100155,"Jardim Novo Horizonte",664.014765914449,2969
"RO",1100155,"Jardim Novo Estado",872.058011695906,2565
"RO",1100155,"Alvorada",927.76,919
"RO",1100155,"Industrial",590.71,1124
"RO",1100155,"OURO PRETO DO OESTE (demais setores)",790.297827862159,12246
"RO",1100189,"PIMENTA BUENO (todos os setores)",1003.89138450545,33586
"RO",1100205,"PORTO VELHO (demais setores)",905.026747451849,115574
"RO",1100205,"Centro",1850.56591858597,1867
"RO",1100205,"Caiari",2628.96,358
"RO",1100205,"Olaria",3236.98059776137,4199
"RO",1100205,"São Cristóvão",2546.61935519427,3629
"RO",1100205,"Quilômetro Um",1571.84615384615,520
"RO",1100205,"Mocambo",1291.61,953
"RO",1100205,"Baixa União",1257.71733358405,2659
"RO",1100205,"Agricolândia",2323.03,759
"RO",1100205,"Panair",1874.68962521295,1761
"RO",1100205,"Pedrinhas",2276.91350395778,3790
"RO",1100205,"São João Bosco",2812.59349144772,5671
"RO",1100205,"Liberdade",2215.23260430508,3763
"RO",1100205,"Nossa Senhora das Graças",2333.82995560488,3604
"RO",1100205,"Roque",1034.05308774834,2416
"RO",1100205,"Areal",1338.93818423678,6014
"RO",1100205,"Triângulo",1276.49168158091,2682
"RO",1100205,"São Sebastião",990.455024859132,6034
"RO",1100205,"Nacional",909.448906646372,7884
"RO",1100205,"Tucumanzal",1389.87402506266,1995
"RO",1100205,"Santa Bárbara",2100.70086956522,1334
"RO",1100205,"Mato Grosso",1203.22830013895,2159
"RO",1100205,"Costa e Silva",1994.83336977953,5579
"RO",1100205,"Tupi",1267.54,1106
"RO",1100205,"Militar",2637.23,412
"RO",1100205,"Embratel",2166.26714851485,10605
"RO",1100205,"Nova Porto Velho",1991.92997360317,11365
"RO",1100205,"Flodoaldo Pontes Pinto",2144.21753849096,10457
"RO",1100205,"Agenor M. de Carvalho",2014.3424040136,12059
"RO",1100205,"Lagoa",1954.60388337153,3927
"RO",1100205,"Rio Madeira",3634.31194342588,3818
"RO",1100205,"Industrial",3451.41649369904,1349
"RO",1100205,"Conceição",1293.05492908552,9448
"RO",1100205,"Eletronorte",1683.79288121547,7240
"RO",1100205,"Novo Horizonte",1208.10895010965,3648
"RO",1100205,"Nova Floresta",1467.47195056266,10397
"RO",1100205,"Floresta",1374.27798080181,8855
"RO",1100205,"Castanheira",1077.28187687688,13986
"RO",1100205,"Cohab",1332.56697167756,13311
"RO",1100205,"Cidade do Lobo",1006.37770117541,4424
"RO",1100205,"Caladinho",1145.44625881418,10069
"RO",1100205,"Aeroclube",1049.2985133418,2361
"RO",1100205,"Eldorado",1410.55362032885,3345
"RO",1100205,"Areia Branca",802.13,1728
"RO",1100205,"Cuniã",1494.27816376789,6497
"RO",1100205,"Igarapé",1330.41890417325,10759
"RO",1100205,"Tancredo Neves",1001.46556036348,9244
"RO",1100205,"Tiradentes",2345.64970086748,3343
"RO",1100205,"Juscelino Kubitschek",925.928149040779,10373
"RO",1100205,"Três Marias",1130.96401437372,10714
"RO",1100205,"Cascalheira",779.736406443618,2421
"RO",1100205,"Aponiã",1570.03686527317,15357
"RO",1100205,"Planalto",1253.35,1381
"RO",1100205,"Lagoinha",1147.6524513256,9656
"RO",1100205,"Teixeirão",835.438481924436,7358
"RO",1100205,"Escola de Polícia",1163.71034635053,4302
"RO",1100254,"PRESIDENTE MÉDICI (todos os setores)",829.29994237868,22214
"RO",1100262,"RIO CRESPO (todos os setores)",813.709421965318,3287
"RO",1100288,"Planalto",1001.58221964244,4307
"RO",1100288,"Centro",1584.63697962264,6625
"RO",1100288,"Olímpico",785.684941530237,2993
"RO",1100288,"Centenário",870.90294315632,2674
"RO",1100288,"Jardim Tropical",872.687002661344,3006
"RO",1100288,"Beira Rio",901.539980411362,5105
"RO",1100288,"Boa Esperança",953.139553476504,4703
"RO",1100288,"São Cristóvão",832.63156680932,4206
"RO",1100288,"Mutirão",493.56,753
"RO",1100288,"Cidade Alta",747.159545555309,4511
"RO",1100288,"Bairro Industrial",932.45,1105
"RO",1100288,"Nova Morada",709.21,190
"RO",1100288,"ROLIM DE MOURA (demais setores)",705.753555797604,10099
"RO",1100296,"SANTA LUZIA D'OESTE (todos os setores)",809.204172133002,8842
"RO",1100304,"VILHENA (demais setores)",1150.15350586217,55952
"RO",1100304,"Jardim América",1976.13942390783,2083
"RO",1100304,"Jardim Eldorado",1501.28925819345,6255
"RO",1100304,"Marcos Freire",846.57,1546
"RO",1100304,"Alto Alegre",914.70509569378,3344
"RO",1100304,"Tancredo Neves",1056.44687103594,946
"RO",1100304,"Parque São Paulo",895.469554921541,3505
"RO",1100304,"Nova Esperança",671.598203125,1920
"RO",1100320,"Centro",1132.21516231196,2526
"RO",1100320,"Novo Oriente",767.17,1002
"RO",1100320,"Cristo Rei",1017.01688987272,1807
"RO",1100320,"Planalto",687.673559921414,2545
"RO",1100320,"SÃO MIGUEL DO GUAPORÉ (demais setores)",586.039339547655,13839
"RO",1100338,"Centro",962.172575516693,1887
"RO",1100338,"São José",819.98,1138
"RO",1100338,"Santa Luzia",840.82,1102
"RO",1100338,"Planalto",592.353049574362,1997
"RO",1100338,"Nossa Senhora de Fátima",1038.6,72
"RO",1100338,"João Clímaco",1014.42,1609
"RO",1100338,"Cidade Nova",860.79,994
"RO",1100338,"NOVA MAMORÉ (demais setores)",599.474850950514,13519
"RO",1100346,"ALVORADA D'OESTE (todos os setores)",804.179110512129,16695
"RO",1100379,"ALTO ALEGRE DOS PARECIS (todos os setores)",652.849984334613,12767
"RO",1100403,"ALTO PARAÍSO (todos os setores)",729.941600607974,17106
"RO",1100452,"BURITIS (todos os setores)",806.400878701347,32218
"RO",1100502,"NOVO HORIZONTE DO OESTE (todos os setores)",692.849562873665,10203
"RO",1100601,"CACAULÂNDIA (todos os setores)",916.449879497031,5726
"RO",1100700,"CAMPO NOVO DE RONDÔNIA (todos os setores)",738.673566106531,12616
"RO",1100809,"CANDEIAS DO JAMARI (todos os setores)",899.235660846615,19702
"RO",1100908,"CASTANHEIRAS (todos os setores)",754.756947576099,3548
"RO",1100924,"CHUPINGUAIA (todos os setores)",864.885011823273,8035
"RO",1100940,"CUJUBIM (todos os setores)",896.774536802031,15760
"RO",1101005,"GOVERNADOR JORGE TEIXEIRA (todos os setores)",731.585199809251,10485
"RO",1101104,"ITAPUÃ DO OESTE (todos os setores)",750.525323664662,8481
"RO",1101203,"MINISTRO ANDREAZZA (todos os setores)",778.861995745504,10342
"RO",1101302,"MIRANTE DA SERRA (todos os setores)",739.651256945614,11878
"RO",1101401,"MONTE NEGRO (todos os setores)",772.376539915816,14017
"RO",1101435,"NOVA UNIÃO (todos os setores)",681.912417523708,7487
"RO",1101450,"PARECIS (todos os setores)",794.073547709121,4758
"RO",1101468,"PIMENTEIRAS DO OESTE (todos os setores)",964.061561403509,2280
"RO",1101476,"PRIMAVERA DE RONDÔNIA (todos os setores)",805.66276,3500
"RO",1101484,"SÃO FELIPE D'OESTE (todos os setores)",667.30335834584,5997
"RO",1101492,"SÃO FRANCISCO DO GUAPORÉ (todos os setores)",772.161998374289,15993
"RO",1101500,"Centro",1345.05831351351,925
"RO",1101500,"Cristo Rei",841.93,1239
"RO",1101500,"Jardim das Américas",577.99,641
"RO",1101500,"São José",760.530053835801,743
"RO",1101500,"Bela Vista",608.84,840
"RO",1101500,"SERINGUEIRAS (demais setores)",632.48735431071,7087
"RO",1101559,"TEIXEIRÓPOLIS (todos os setores)",861.424170781893,4860
"RO",1101609,"THEOBROMA (todos os setores)",662.921395619306,10318
"RO",1101708,"Novo Horizonte",1038.96133922502,1471
"RO",1101708,"Centro",1142.32003454231,579
"RO",1101708,"Sumaúma",852.62,743
"RO",1101708,"URUPÁ (demais setores)",681.174910748196,7899
"RO",1101708,"Alto Alegre",693.046314199396,1324
"RO",1101708,"Santíssima Trindade",595.32976744186,903
"RO",1101757,"VALE DO ANARI (todos os setores)",752.323310212357,9371
"RO",1101807,"VALE DO PARAÍSO (todos os setores)",770.974037380894,8186
"AC",1200013,"ACRELÂNDIA (todos os setores)",714.32067712502,24988
"AC",1200054,"ASSIS BRASIL (todos os setores)",717.0830532957,12046
"AC",1200104,"BRASILÉIA (todos os setores)",726.893907365652,42576
"AC",1200138,"BUJARI (todos os setores)",727.188456431535,16870
"AC",1200179,"CAPIXABA (todos os setores)",686.78456774635,17536
"AC",1200203,"CRUZEIRO DO SUL (todos os setores)",819.403950620446,156178
"AC",1200252,"EPITACIOLÂNDIA (todos os setores)",759.220410621589,30052
"AC",1200302,"FEIJÓ (todos os setores)",566.430239930652,64602
"AC",1200328,"JORDÃO (todos os setores)",536.621365920512,13134
"AC",1200336,"MÂNCIO LIMA (todos os setores)",611.184605523986,30268
"AC",1200344,"MANOEL URBANO (todos os setores)",718.39540166205,15884
"AC",1200351,"MARECHAL THAUMATURGO (todos os setores)",515.617969940728,28344
"AC",1200385,"PLÁCIDO DE CASTRO (todos os setores)",727.300889627815,34284
"AC",1200393,"PORTO WALTER (todos os setores)",646.046217821782,18180
"AC",1200401,"RIO BRANCO (todos os setores)",1187.57953933113,667334
"AC",1200427,"RODRIGUES ALVES (todos os setores)",492.617212155004,28696
"AC",1200435,"SANTA ROSA DO PURUS (todos os setores)",620.803868691189,9352
"AC",1200450,"SENADOR GUIOMARD (todos os setores)",785.534833391443,40154
"AC",1200500,"SENA MADUREIRA (todos os setores)",703.046496460271,75712
"AC",1200609,"TARAUACÁ (todos os setores)",628.393104168431,70866
"AC",1200708,"XAPURI (todos os setores)",698.647878957866,32088
"AC",1200807,"PORTO ACRE (todos os setores)",635.623206225157,29686
"AM",1300029,"ALVARÃES (todos os setores)",604.326540679052,14049
"AM",1300060,"Centro",589.42,804
"AM",1300060,"São Francisco",686.147001862197,2148
"AM",1300060,"AMATURÁ (demais setores)",373.2122,4500
"AM",1300060,"Santa Etelvina",734.622651356994,1916
"AM",1300086,"ANAMÃ (todos os setores)",531.703967209896,10186
"AM",1300102,"ANORI (todos os setores)",502.79758504029,16257
"AM",1300144,"APUÍ (todos os setores)",736.089440543854,17946
"AM",1300201,"ATALAIA DO NORTE (todos os setores)",511.194797028389,15076
"AM",1300300,"AUTAZES (todos os setores)",591.232276064611,32007
"AM",1300409,"Centro",1092.47043832824,1962
"AM",1300409,"Nossa Senhora de Nazaré",769.150765625,1920
"AM",1300409,"São Sebastião",816.603021032505,2092
"AM",1300409,"Nossa Senhora Aparecida",562.585089318265,2743
"AM",1300409,"BARCELOS (demais setores)",306.734760577238,12196
"AM",1300409,"São Francisco",734.112734864301,958
"AM",1300409,"Marivá",654.99,410
"AM",1300409,"Morara",931.41,683
"AM",1300409,"Santo Antônio",1637.39,149
"AM",1300508,"São Benedito",580.898172814208,2928
"AM",1300508,"Urbano Novo",473.61,621
"AM",1300508,"São Judas Tadeu",705.110313370474,1436
"AM",1300508,"Centro",661.995005807201,2583
"AM",1300508,"BARREIRINHA (demais setores)",336.10571752633,18515
"AM",1300508,"Beira Rio",492.555744308231,1142
"AM",1300607,"Centro",955.634679972471,2906
"AM",1300607,"Bom Jardim",469.462846650999,3404
"AM",1300607,"Coimbra",595.214194359118,3581
"AM",1300607,"Colônia",713.262508513053,2643
"AM",1300607,"Umarizal",379.7,512
"AM",1300607,"Javarizinho",486.238989061982,3017
"AM",1300607,"Cohabam",733.194017621145,1135
"AM",1300607,"BENJAMIN CONSTANT (demais setores)",377.699358745992,14035
"AM",1300607,"Cidade Nova",550.449637826962,994
"AM",1300607,"Castanhal",559.18,726
"AM",1300631,"BERURI (todos os setores)",562.795139516858,15482
"AM",1300680,"BOA VISTA DO RAMOS (todos os setores)",503.633176866174,14870
"AM",1300706,"Macaxeiral",813.978073321695,6301
"AM",1300706,"Praia do Gado",536.927978596908,7569
"AM",1300706,"Platô do Piquiá",820.383930359581,4394
"AM",1300706,"BOCA DO ACRE (demais setores)",456.138112541894,11338
"AM",1300706,"Lago Novo",393.06,130
"AM",1300706,"Fortaleza",566.285030487805,656
"AM",1300805,"Centro",933.592813615806,4201
"AM",1300805,"Recreio",546.596983442958,4409
"AM",1300805,"São Sebastião",529.052722429409,1877
"AM",1300805,"Ipiranga",545.847454751131,1768
"AM",1300805,"Cristo Rei",709.903131918819,2168
"AM",1300805,"BORBA (demais setores)",388.854690719133,20483
"AM",1300839,"CAAPIRANGA (todos os setores)",624.995261808861,10924
"AM",1300904,"CANUTAMA (todos os setores)",607.192414199325,12733
"AM",1301001,"Centro",888.615942566908,5119
"AM",1301001,"Fátima",505.342002158662,5559
"AM",1301001,"Samuel Amaral",491.748507323154,6418
"AM",1301001,"Nova República",560.871542573501,2619
"AM",1301001,"CARAUARI (demais setores)",281.938695071011,5985
"AM",1301100,"Urbano Centro",875.974815286624,2355
"AM",1301100,"Urbano Horizonte",652.139716713881,3883
"AM",1301100,"Urbano Vista Alegre",862.075293617021,1175
"AM",1301100,"CAREIRO (demais setores)",440.705947790992,23291
"AM",1301100,"Urbano Industrial",643.83,49
"AM",1301100,"Urbano Sebastião Borges",507.792028008299,1928
"AM",1301159,"CAREIRO DA VÁRZEA (todos os setores)",512.195063952516,23924
"AM",1301209,"Centro",1247.32385792599,4378
"AM",1301209,"Espírito Santo",886.072325216025,2546
"AM",1301209,"Tauá Mirim",1057.7387100867,4729
"AM",1301209,"Do Pera",598.61610422464,3953
"AM",1301209,"Chagas Aguiar",783.714789835384,6257
"AM",1301209,"Duque de Caxias",798.364971644613,3174
"AM",1301209,"Itamarati",785.150435185185,5400
"AM",1301209,"Santa Efigênia",724.702815379727,3147
"AM",1301209,"Urucu",789.199425664588,6094
"AM",1301209,"União",995.895745760025,6309
"AM",1301209,"Santa Helena",783.287645470906,3334
"AM",1301209,"COARI (demais setores)",411.975468320611,26200
"AM",1301308,"CODAJÁS (todos os setores)",516.086992711433,23187
"AM",1301407,"Centro",1264.86418138042,1246
"AM",1301407,"Nossa Senhora do Perpétuo Socorro",448.580350148368,3370
"AM",1301407,"Nossa Senhora de Fátima",649.960563787914,8638
"AM",1301407,"Nossa Senhora Aparecida",641.924421052632,2375
"AM",1301407,"Santo Antônio",448.458712286839,4574
"AM",1301407,"São José",569.232911458333,1920
"AM",1301407,"EIRUNEPÉ (demais setores)",374.807803815356,8492
"AM",1301506,"ENVIRA (todos os setores)",497.955691176471,16320
"AM",1301605,"FONTE BOA (todos os setores)",548.282244718696,22769
"AM",1301654,"GUAJARÁ (todos os setores)",578.470175767181,13882
"AM",1301704,"Centro",1365.63247787611,2034
"AM",1301704,"São José",1111.76257309942,1026
"AM",1301704,"São Cristóvão",833.26178616038,4003
"AM",1301704,"São Pedro",1213.7536851312,1715
"AM",1301704,"Nova Humaitá",852.79276,5000
"AM",1301704,"Divino Pranto",757.063910505837,1542
"AM",1301704,"Novo Centenário",859.89850043592,1147
"AM",1301704,"Santo Antônio",732.117410936205,2414
"AM",1301704,"São Francisco",663.09354659249,3595
"AM",1301704,"São Sebastião",968.043481324877,1419
"AM",1301704,"São Domingos Sávio",868.568365523206,3469
"AM",1301704,"Nossa Senhora do Carmo",562.987653785489,2536
"AM",1301704,"HUMAITÁ (demais setores)",463.304432831457,13682
"AM",1301704,"Nova Esperança",568.35,463
"AM",1301803,"IPIXUNA (todos os setores)",496.265676064571,22239
"AM",1301852,"IRANDUBA (todos os setores)",713.566769162649,40652
"AM",1301902,"Santa Luzia",946.683799682035,1887
"AM",1301902,"Do Iracy",1249.96877157588,4461
"AM",1301902,"Araújo Costa",710.46857,2000
"AM",1301902,"Santo Antônio",698.669356537669,4367
"AM",1301902,"Prainha",465.34137150466,3004
"AM",1301902,"São Cristóvão",641.461373855121,4804
"AM",1301902,"São Jorge",719.771757081133,2083
"AM",1301902,"Jauary",885.09542708146,5561
"AM",1301902,"Centro",1658.16246585191,2782
"AM",1301902,"São Francisco",577.226760159011,4528
"AM",1301902,"Mamoud Amed",532.515840568271,3801
"AM",1301902,"Eduardo Braga II",466.360460176991,2260
"AM",1301902,"Florestal",678.763557692308,624
"AM",1301902,"Jardim Adriana",491.9,425
"AM",1301902,"Tiradentes",967.795569386814,2169
"AM",1301902,"jauary II",784.440404984424,2247
"AM",1301902,"Colônia",885.234706097116,2739
"AM",1301902,"Pedreiras",860.454005763689,1388
"AM",1301902,"Jardim Lorena",671.81,464
"AM",1301902,"ITACOATIARA (demais setores)",541.767473248188,28970
"AM",1301902,"Mutirão",606.48,751
"AM",1301902,"Nogueira Junior",425.51,1035
"AM",1301902,"Eduardo Braga I",492.074839084917,2579
"AM",1301902,"Da Paz",486.420585967618,1297
"AM",1301902,"Centenário",332.98,129
"AM",1301951,"ITAMARATI (todos os setores)",471.543199651264,8029
"AM",1302009,"ITAPIRANGA (todos os setores)",682.374035260757,8111
"AM",1302108,"JAPURÁ (todos os setores)",674.915944567016,7252
"AM",1302207,"JURUÁ (todos os setores)",576.832339496423,10763
"AM",1302306,"JUTAÍ (todos os setores)",505.877129712246,17932
"AM",1302405,"São José",692.405569832402,1790
"AM",1302405,"Centro",869.594631834751,4115
"AM",1302405,"Barra Limpa",643.331589512495,2441
"AM",1302405,"Nossa Senhora de Fátima",511.389496007984,2004
"AM",1302405,"Vila Falcão",440.906709334384,5078
"AM",1302405,"Pantanal",490.40399837794,2466
"AM",1302405,"Bairro da Fonte",443.79279155496,5968
"AM",1302405,"LÁBREA (demais setores)",427.992636797376,13414
"AM",1302405,"Bairro Novo",700.462183406113,229
"AM",1302504,"Centro",1023.89327435149,5821
"AM",1302504,"São Francisco",760.434030107527,4650
"AM",1302504,"Biribiri",613.135008130081,3075
"AM",1302504,"Correnteza",535.821971890971,4696
"AM",1302504,"Aparecida",675.091530512771,5129
"AM",1302504,"Liberdade",619.943251805054,11080
"AM",1302504,"Terra Preta",873.651853504369,5379
"AM",1302504,"São José",751.033605905141,9551
"AM",1302504,"Morada do Sol",725.779532437171,3422
"AM",1302504,"União",704.901220299885,4335
"AM",1302504,"Nova Manacá",578.986800139276,2872
"AM",1302504,"MANACAPURU (demais setores)",621.284027627193,24903
"AM",1302553,"MANAQUIRI (todos os setores)",490.103871765433,22646
"AM",1302603,"MANAUS (demais setores)",675.535679970091,10699
"AM",1302603,"Lago Azul",826.654679175961,7621
"AM",1302603,"Nova Cidade",1104.70817990929,59530
"AM",1302603,"Centro",1873.54124844249,32905
"AM",1302603,"Nossa Senhora Aparecida",1733.72438189371,6981
"AM",1302603,"Praça 14 de Janeiro",1268.47570047838,10243
"AM",1302603,"Presidente Vargas",1311.11481218413,7321
"AM",1302603,"Cachoeirinha",1390.26252737496,16895
"AM",1302603,"Vila da Prata",1048.83269941987,11032
"AM",1302603,"Compensa",987.035953244766,75799
"AM",1302603,"São Jorge",1354.10469323593,21629
"AM",1302603,"Santo Antônio",1123.39888393987,19757
"AM",1302603,"Santo Agostinho",1381.94817118746,16590
"AM",1302603,"São Raimundo",1125.80232334395,15383
"AM",1302603,"Glória",887.456887601649,8977
"AM",1302603,"Planalto",2461.79385002764,16283
"AM",1302603,"Alvorada",1148.87602741425,64492
"AM",1302603,"Nova Esperança",1425.66918678957,17683
"AM",1302603,"Lírio do Vale",1096.46676713728,21532
"AM",1302603,"Ponta Negra",9152.96447922938,4983
"AM",1302603,"Redenção",1063.44139804884,35056
"AM",1302603,"Da Paz",1398.67955614093,15185
"AM",1302603,"Dom Pedro I",2379.28215069538,17041
"AM",1302603,"Japiim",1378.76553772913,53354
"AM",1302603,"Petrópolis",1073.34030389964,41132
"AM",1302603,"Raiz",1226.84305043922,14116
"AM",1302603,"São Francisco",1357.19589697835,16812
"AM",1302603,"Coroado",1033.31724950769,51289
"AM",1302603,"Crespo",895.366170820353,15408
"AM",1302603,"São Lázaro",1323.95736122757,11926
"AM",1302603,"Betânia",1021.93084217264,10936
"AM",1302603,"Distrito Industrial I",1016.31024408284,2704
"AM",1302603,"Vila Buriti",2404.00149146946,1817
"AM",1302603,"Distrito Industrial II",1181.71005898948,3899
"AM",1302603,"Colônia Oliveira Machado",931.408910588235,8500
"AM",1302603,"Morro da Liberdade",923.974679384822,11899
"AM",1302603,"Armando Mendes",797.016981679281,28274
"AM",1302603,"Gilberto Mestrinho",764.288710908532,55287
"AM",1302603,"Colônia Antônio Aleixo",713.840146064703,16568
"AM",1302603,"Educandos",895.50156289467,15836
"AM",1302603,"Santa Luzia",1075.90787440357,6497
"AM",1302603,"Puraquequara",674.343891788448,5748
"AM",1302603,"Mauazinho",725.543336308006,23532
"AM",1302603,"Jorge Teixeira",723.932149840312,112720
"AM",1302603,"Parque 10 de Novembro",3021.70483634243,41153
"AM",1302603,"Aleixo",4824.12109452254,20630
"AM",1302603,"Flores",2211.86486553432,48042
"AM",1302603,"Adrianópolis",4903.12775184136,8825
"AM",1302603,"Nossa Senhora das Graças",3759.90723421316,14965
"AM",1302603,"Chapada",2993.89362738052,11132
"AM",1302603,"Cidade Nova",1148.99424288488,121045
"AM",1302603,"São Geraldo",1820.70651664693,7599
"AM",1302603,"Novo Aleixo",958.924040961783,96529
"AM",1302603,"Colônia Santo Antônio",914.86926466413,17611
"AM",1302603,"Novo Israel",787.390657229525,16813
"AM",1302603,"Colônia Terra Nova",758.593270374645,45056
"AM",1302603,"Monte das Oliveiras",743.499693036003,40135
"AM",1302603,"Santa Etelvina",808.381889808844,26209
"AM",1302603,"Cidade de Deus",776.084238098637,70055
"AM",1302603,"Tarumã-Açu",915.866420061651,12003
"AM",1302603,"Tarumã",902.060675719483,27763
